provincia,localidad,cantidad_de_ambiente,precio_medio,precio_m2_cubierto_medio_localidad
Zona Norte (GBA),"Haras Santa María, Escobar",4,1600.0,6.985248173747796
Zona Norte (GBA),"Haras Santa María, Escobar",5,1618.0,6.576744680485664
Zona Norte (GBA),"Haras Santa María, Escobar",6,1768.1818181818182,6.4604694838757375
Zona Norte (GBA),"Haras Santa María, Escobar",7,2000.0,7.333959849314187
Zona Norte (GBA),"Haras Santa María, Escobar",9,1000.0,5.4945054945054945
Zona Norte (GBA),"Highland Park, Manuel Alberti",4,2116.6666666666665,8.91602809706258
Zona Norte (GBA),"Highland Park, Manuel Alberti",5,2500.0,9.438508048618386
Zona Norte (GBA),"Highland Park, Manuel Alberti",6,2709.090909090909,8.433987384655717
Zona Norte (GBA),"Highland Park, Manuel Alberti",7,3372.7272727272725,9.616991693809355
Zona Norte (GBA),"Highland Park, Manuel Alberti",8,4966.666666666667,8.928196332857349
Zona Norte (GBA),"Highland Park, Manuel Alberti",10,2000.0,6.0606060606060606
Zona Norte (GBA),"Highland Park, Manuel Alberti",11,2300.0,6.216216216216216
Zona Oeste (GBA),"Hurlingham, Hurlingham",1,220.0,5.5
Zona Oeste (GBA),"Hurlingham, Hurlingham",2,231.66666666666666,6.641570141570142
Zona Oeste (GBA),"Hurlingham, Hurlingham",3,620.0,7.012032085561497
Zona Oeste (GBA),"Hurlingham, Hurlingham",4,762.5,5.297025966183575
Zona Oeste (GBA),"Hurlingham, Hurlingham",5,1000.0,5.128205128205129
Zona Norte (GBA),"Ingeniero Maschwitz, Escobar",2,343.3333333333333,8.070370370370371
Zona Norte (GBA),"Ingeniero Maschwitz, Escobar",3,830.0,6.825937950937951
Zona Norte (GBA),"Ingeniero Maschwitz, Escobar",5,750.0,2.6785714285714284
Zona Norte (GBA),"Ingeniero Maschwitz, Escobar",6,900.0,5.8441558441558445
Zona Norte (GBA),"Ingeniero Maschwitz, Escobar",7,5000.0,16.666666666666668
Zona Oeste (GBA),"Isidro Casanova, La Matanza",1,140.0,5.6
Zona Oeste (GBA),"Isidro Casanova, La Matanza",2,160.0,4.833333333333333
Zona Oeste (GBA),"Isidro Casanova, La Matanza",3,277.5,4.212179487179487
Zona Oeste (GBA),"Isidro Casanova, La Matanza",4,450.0,6.428571428571429
Zona Oeste (GBA),"Ituzaingó Norte, Ituzaingó",1,260.0,8.532135076252723
Zona Oeste (GBA),"Ituzaingó Norte, Ituzaingó",2,342.5,7.881981415754708
Zona Oeste (GBA),"Ituzaingó Norte, Ituzaingó",3,426.6666666666667,6.786324786324786
Zona Oeste (GBA),"Ituzaingó Norte, Ituzaingó",4,533.3333333333334,7.328042328042328
Zona Oeste (GBA),"Ituzaingó Norte, Ituzaingó",7,1300.0,6.878306878306878
Zona Oeste (GBA),"Ituzaingó, GBA Oeste",1,270.0,8.333333333333334
Zona Oeste (GBA),"Ituzaingó, GBA Oeste",2,316.6666666666667,7.3240740740740735
Zona Oeste (GBA),"Ituzaingó, GBA Oeste",4,1000.0,7.515151515151515
Zona Oeste (GBA),"Ituzaingó, GBA Oeste",5,600.0,4.5
Zona Norte (GBA),"Jardines de San Isidro, San Isidro",2,500.0,7.575757575757576
Zona Norte (GBA),"Jardines de San Isidro, San Isidro",3,804.0,10.148787103774316
Zona Norte (GBA),"Jardines de San Isidro, San Isidro",4,1266.6666666666667,9.215686274509805
Zona Norte (GBA),"Jardines de San Isidro, San Isidro",5,1700.0,14.166666666666666
Zona Norte (GBA),"José León Suárez, General San Martín",1,255.0,6.903409090909091
Zona Norte (GBA),"José León Suárez, General San Martín",2,308.125,6.737971698113207
Zona Norte (GBA),"José León Suárez, General San Martín",3,350.0,6.826029526029527
Zona Norte (GBA),"José León Suárez, General San Martín",4,950.0,3.8
Zona Norte (GBA),"La Alameda, Nordelta",4,2683.3333333333335,10.640812711066822
Zona Norte (GBA),"La Alameda, Nordelta",5,2633.3333333333335,9.849643221202854
Zona Norte (GBA),"La Alameda, Nordelta",6,3650.0,11.46031746031746
Zona Norte (GBA),"La Alameda, Nordelta",7,2833.3333333333335,8.328100828100828
Zona Sur (GBA),"La Alameda, Presidente Perón",4,1233.3333333333333,7.034277198211625
Zona Sur (GBA),"La Alameda, Presidente Perón",5,2050.0,8.563218390804598
Zona Sur (GBA),"La Alameda, Presidente Perón",6,2000.0,5.2631578947368425
Zona Sur (GBA),"La Alameda, Presidente Perón",7,2000.0,4.444444444444445
Zona Sur (GBA),"La Alameda, Presidente Perón",9,2000.0,5.0
Zona Norte (GBA),"La Cañada de Pilar, Pilar",2,500.0,10.197262479871176
Zona Norte (GBA),"La Cañada de Pilar, Pilar",3,750.0,10.906217070600633
Zona Norte (GBA),"La Cañada de Pilar, Pilar",4,1200.0,8.584859584859585
Zona Norte (GBA),"La Comarca, General Pacheco",4,1500.0,10.361552028218695
Zona Norte (GBA),"La Comarca, General Pacheco",6,3000.0,13.787262872628725
Zona Norte (GBA),"La Comarca, General Pacheco",8,3150.0,10.916666666666668
Zona Norte (GBA),"La Delfina, Derqui",5,1333.3333333333333,7.303030303030304
Zona Norte (GBA),"La Delfina, Derqui",6,1650.0,7.4375
Zona Norte (GBA),"La Delfina, Derqui",7,1650.0,8.68421052631579
Zona Norte (GBA),"La Horqueta, San Isidro",3,900.0,6.923076923076923
Zona Norte (GBA),"La Horqueta, San Isidro",4,1200.0,9.23076923076923
Zona Norte (GBA),"La Horqueta, San Isidro",5,2566.6666666666665,8.334967854418656
Zona Norte (GBA),"La Horqueta, San Isidro",7,3000.0,11.983870967741936
Zona Norte (GBA),"La Horqueta, San Isidro",10,2900.0,8.285714285714286
Zona Norte (GBA),"La Isla, Nordelta",4,5500.0,14.986376021798366
Zona Norte (GBA),"La Isla, Nordelta",5,3200.0,13.333333333333334
Zona Norte (GBA),"La Isla, Nordelta",6,5625.0,12.369916019679884
Zona Norte (GBA),"La Isla, Nordelta",8,5466.666666666667,12.842569842569842
Zona Norte (GBA),"La Isla, Nordelta",9,7000.0,14.583333333333334
Zona Norte (GBA),"La Isla, Nordelta",11,8500.0,16.18175287356322
Zona Norte (GBA),"La Lomada, Del Viso",4,2000.0,7.0650843409464095
Zona Norte (GBA),"La Lomada, Del Viso",5,2550.0,9.249084407313246
Zona Norte (GBA),"La Lomada, Del Viso",6,3325.0,11.53693314633006
Zona Norte (GBA),"La Lomada, Del Viso",7,2500.0,8.992805755395683
Zona Norte (GBA),"La Lucila, Vicente López",2,584.2857142857143,12.079715667743837
Zona Norte (GBA),"La Lucila, Vicente López",3,933.3333333333334,12.390271746622552
Zona Norte (GBA),"La Lucila, Vicente López",4,3432.5,16.773241685739702
Zona Norte (GBA),"La Lucila, Vicente López",5,2800.0,11.680950051320423
Zona Norte (GBA),"La Lucila, Vicente López",6,5333.333333333333,14.810996563573882
Zona Norte (GBA),"La Lucila, Vicente López",7,4500.0,12.546296296296296
Zona Norte (GBA),"La Lucila, Vicente López",9,4500.0,9.716867469879517
Zona Norte (GBA),"La Lucila, Vicente López",10,8500.0,7.101086048454469
Zona Sur (GBA),"La Plata, GBA Sur",1,246.42857142857142,7.205597782405322
Zona Sur (GBA),"La Plata, GBA Sur",2,331.1333333333333,7.345668761342168
Zona Sur (GBA),"La Plata, GBA Sur",3,431.8181818181818,6.478447815280426
Zona Sur (GBA),"La Plata, GBA Sur",4,458.3,5.48801716633816
Zona Sur (GBA),"La Plata, GBA Sur",5,932.0,7.034639393066359
Zona Sur (GBA),"La Plata, GBA Sur",6,680.0,5.178258967629046
Zona Sur (GBA),"La Plata, GBA Sur",10,800.0,5.0
Zona Sur (GBA),"La Plata, La Plata",1,252.17948717948718,7.466917395388835
Zona Sur (GBA),"La Plata, La Plata",2,315.8943661971831,7.223661766481581
Zona Sur (GBA),"La Plata, La Plata",3,428.7912087912088,7.073535900519239
Zona Sur (GBA),"La Plata, La Plata",4,486.84,5.974485644091232
Zona Sur (GBA),"La Plata, La Plata",5,886.4285714285714,5.860299814895043
Zona Sur (GBA),"La Plata, La Plata",6,1112.5,5.511617106312475
Zona Sur (GBA),"La Plata, La Plata",7,1600.0,6.087581235968333
Zona Sur (GBA),"La Plata, La Plata",8,1040.0,5.5395021645021645
Zona Sur (GBA),"La Plata, La Plata",10,1500.0,2.6315789473684212
Zona Sur (GBA),"La Plata, La Plata",15,900.0,2.25
Zona Sur (GBA),"La Plata, La Plata",40,200.0,4.25531914893617
Zona Sur (GBA),"La Providencia Resort & Country Club, Canning",3,1300.0,8.666666666666666
Zona Sur (GBA),"La Providencia Resort & Country Club, Canning",4,2000.0,9.090909090909092
Zona Sur (GBA),"La Providencia Resort & Country Club, Canning",5,2060.0,8.927189795550639
Zona Sur (GBA),"La Providencia Resort & Country Club, Canning",6,2000.0,9.523809523809524
Zona Sur (GBA),"La Providencia Resort & Country Club, Canning",7,3300.0,7.77065527065527
Zona Sur (GBA),"La Providencia Resort & Country Club, Canning",8,2800.0,7.5675675675675675
Zona Norte (GBA),"La Reserva Cardales, Campana",3,1025.0,8.993855606758832
Zona Norte (GBA),"La Reserva Cardales, Campana",4,1611.111111111111,8.23958573791722
Zona Norte (GBA),"La Reserva Cardales, Campana",5,1800.0,6.605818015064591
Zona Norte (GBA),"La Reserva Cardales, Campana",7,2033.3333333333333,5.860104135966204
Zona Oeste (GBA),"La Tablada, La Matanza",1,250.0,7.083333333333334
Zona Oeste (GBA),"La Tablada, La Matanza",2,233.33333333333334,4.305944600062247
Zona Oeste (GBA),"La Tablada, La Matanza",3,303.3333333333333,3.901189837180175
Zona Oeste (GBA),"La Tablada, La Matanza",4,430.0,3.5833333333333335
Zona Oeste (GBA),"La Tablada, La Matanza",5,1000.0,5.0761421319796955
Zona Sur (GBA),"La Unión, Ezeiza",2,260.0,5.2
Zona Sur (GBA),"La Unión, Ezeiza",3,550.0,7.3107344632768365
Zona Sur (GBA),"La Unión, Ezeiza",4,1200.0,6.72316384180791
Zona Sur (GBA),"La Unión, Ezeiza",5,1350.0,5.958333333333334
Zona Sur (GBA),"La Unión, Ezeiza",6,1300.0,4.333333333333333
Zona Norte (GBA),"Lagoon Pilar, Villa Rosa",2,741.6666666666666,16.236415753189636
Zona Norte (GBA),"Lagoon Pilar, Villa Rosa",3,908.3333333333334,14.751002642033034
Zona Norte (GBA),"Lagoon Pilar, Villa Rosa",4,1500.0,10.370807174954507
Zona Norte (GBA),"Lagoon Pilar, Villa Rosa",5,2066.6666666666665,10.075757575757576
Zona Sur (GBA),"Lagos de Canning, Canning",4,2175.0,14.416137346957562
Zona Sur (GBA),"Lagos de Canning, Canning",5,1900.0,8.383137330505752
Zona Sur (GBA),"Lagos de Canning, Canning",6,2500.0,10.0
Zona Norte (GBA),"Lagos del Sendero, Nordelta",2,596.6666666666666,11.266666666666666
Zona Norte (GBA),"Lagos del Sendero, Nordelta",3,682.5,9.423076923076923
Zona Norte (GBA),"Lagos del Sendero, Nordelta",4,1150.0,12.88265306122449
Zona Norte (GBA),"Laguna del Sol, General Pacheco",4,2900.0,10.6
Zona Norte (GBA),"Laguna del Sol, General Pacheco",5,3600.0,11.984126984126982
Zona Norte (GBA),"Laguna del Sol, General Pacheco",6,3433.3333333333335,10.40856440856441
Zona Norte (GBA),"Laguna del Sol, General Pacheco",7,7000.0,16.666666666666668
Zona Sur (GBA),"Lanús Este, Lanús",1,269.0,8.688556457065584
Zona Sur (GBA),"Lanús Este, Lanús",2,317.25,7.176335585951286
Zona Sur (GBA),"Lanús Este, Lanús",3,415.625,6.796772918991479
Zona Sur (GBA),"Lanús Este, Lanús",4,596.6666666666666,5.829420970266042
Zona Sur (GBA),"Lanús Oeste, Lanús",1,276.42857142857144,8.089180501055777
Zona Sur (GBA),"Lanús Oeste, Lanús",2,325.875,7.706326911914118
Zona Sur (GBA),"Lanús Oeste, Lanús",3,425.7142857142857,6.466085937105746
Zona Sur (GBA),"Lanús Oeste, Lanús",4,562.8571428571429,5.997407611693326
Zona Sur (GBA),"Lanús Oeste, Lanús",5,680.0,680.0
Zona Sur (GBA),"Lanús Oeste, Lanús",6,1200.0,6.666666666666667
Zona Sur (GBA),"Lanús Oeste, Lanús",7,1200.0,2.2641509433962264
Zona Sur (GBA),"Lares de Canning, Tristán Suárez",3,900.0,7.5
Zona Sur (GBA),"Lares de Canning, Tristán Suárez",4,1058.3333333333333,7.300507674816778
Zona Norte (GBA),"Las Caletas, Nordelta",4,2700.0,6.206896551724138
Zona Norte (GBA),"Las Caletas, Nordelta",5,5000.0,10.0
Zona Norte (GBA),"Las Caletas, Nordelta",6,4814.285714285715,9.140809011776755
Zona Norte (GBA),"Las Caletas, Nordelta",7,6500.0,12.745098039215685
Zona Norte (GBA),"Las Caletas, Nordelta",8,6500.0,11.818181818181818
Zona Norte (GBA),"Las Glorietas, Nordelta",3,1900.0,10.555555555555555
Zona Norte (GBA),"Las Glorietas, Nordelta",4,2160.0,9.981029453440568
Zona Norte (GBA),"Las Glorietas, Nordelta",5,2366.6666666666665,9.67403177487211
Zona Norte (GBA),"Las Glorietas, Nordelta",6,2166.6666666666665,8.526208651399491
Zona Oeste (GBA),"Las Lajas I, General Rodríguez",3,580.0,5.916666666666666
Zona Oeste (GBA),"Las Lajas I, General Rodríguez",4,1050.0,5.888888888888889
Zona Oeste (GBA),"Las Lajas I, General Rodríguez",5,822.0,7.541284403669724
Zona Oeste (GBA),"Las Lajas I, General Rodríguez",8,1000.0,3.5714285714285716
Zona Norte (GBA),"Las Liebres, Garín",4,3350.0,11.224145683453237
Zona Norte (GBA),"Las Liebres, Garín",5,2450.0,7.471153846153847
Zona Norte (GBA),"Las Liebres, Garín",6,2850.0,9.528278738805055
Zona Sur (GBA),"Llavallol, Lomas de Zamora",1,175.0,6.875
Zona Sur (GBA),"Llavallol, Lomas de Zamora",2,314.0,8.30922305764411
Zona Sur (GBA),"Llavallol, Lomas de Zamora",3,418.3333333333333,5.2243589743589745
Zona Sur (GBA),"Llavallol, Lomas de Zamora",4,443.3333333333333,4.018518518518519
Zona Norte (GBA),"Loma Verde, Escobar",2,293.3333333333333,6.319486455602608
Zona Norte (GBA),"Loma Verde, Escobar",5,1100.0,4.4
Zona Norte (GBA),"Loma Verde, Escobar",6,1800.0,5.806451612903226
Zona Norte (GBA),"Loma Verde, Escobar",22,600.0,15.384615384615385
Zona Norte (GBA),"Lomas de San Isidro, San Isidro",1,450.0,14.0625
Zona Norte (GBA),"Lomas de San Isidro, San Isidro",2,816.6666666666666,16.080707573244887
Zona Norte (GBA),"Lomas de San Isidro, San Isidro",3,980.0,19.6
Zona Norte (GBA),"Lomas de San Isidro, San Isidro",4,2800.0,14.736842105263158
Zona Norte (GBA),"Lomas de San Isidro, San Isidro",5,3400.0,12.8125
Zona Norte (GBA),"Lomas de San Isidro, San Isidro",6,4466.666666666667,11.975591310743917
Zona Norte (GBA),"Lomas de San Isidro, San Isidro",7,4333.333333333333,10.220841959972395
Zona Norte (GBA),"Lomas de San Isidro, San Isidro",10,3300.0,7.333333333333333
Zona Norte (GBA),"Lomas de San Isidro, San Isidro",13,6500.0,10.833333333333334
Zona Sur (GBA),"Lomas de Zamora, GBA Sur",1,750.0,18.75
Zona Sur (GBA),"Lomas de Zamora, GBA Sur",2,380.0,8.537758537758537
Zona Sur (GBA),"Lomas de Zamora, GBA Sur",4,756.6666666666666,5.830067731011127
Zona Sur (GBA),"Lomas de Zamora, GBA Sur",6,1200.0,4.528301886792453
Zona Sur (GBA),"Lomas de Zamora, Lomas de Zamora",1,249.21052631578948,8.134199438336497
Zona Sur (GBA),"Lomas de Zamora, Lomas de Zamora",2,353.4782608695652,7.960156233885
Zona Sur (GBA),"Lomas de Zamora, Lomas de Zamora",3,472.3958333333333,7.321242065703419
Zona Sur (GBA),"Lomas de Zamora, Lomas de Zamora",4,758.8888888888889,6.60897867288896
Zona Sur (GBA),"Lomas de Zamora, Lomas de Zamora",6,2500.0,4.62962962962963
Zona Oeste (GBA),"Lomas del Mirador, La Matanza",1,220.0,7.1875
Zona Oeste (GBA),"Lomas del Mirador, La Matanza",2,297.27272727272725,7.923331054910002
Zona Oeste (GBA),"Lomas del Mirador, La Matanza",3,368.3333333333333,6.2073260073260075
Zona Oeste (GBA),"Lomas del Mirador, La Matanza",4,500.0,7.445054945054945
Zona Norte (GBA),"Los Alisos, Nordelta",4,3300.0,11.224937343358397
Zona Norte (GBA),"Los Alisos, Nordelta",5,2375.0,11.124156850901038
Zona Norte (GBA),"Los Alisos, Nordelta",6,4500.0,13.529714198479942
Zona Norte (GBA),"Los Alisos, Nordelta",7,3133.3333333333335,11.12290008841733
Zona Norte (GBA),"Los Castaños, Nordelta",2,850.0,16.604956268221574
Zona Norte (GBA),"Los Castaños, Nordelta",3,1000.0,11.363636363636363
Zona Norte (GBA),"Los Castaños, Nordelta",4,2750.0,12.597111859755474
Zona Norte (GBA),"Los Castaños, Nordelta",5,2209.090909090909,10.96968102243017
Zona Norte (GBA),"Los Castaños, Nordelta",6,2200.0,9.751283584888386
Zona Norte (GBA),"Los Castores, Nordelta",4,4166.666666666667,15.714756258234521
Zona Norte (GBA),"Los Castores, Nordelta",5,4566.666666666667,11.867925196461057
Zona Norte (GBA),"Los Castores, Nordelta",6,4391.666666666667,10.316942231679851
Zona Norte (GBA),"Los Castores, Nordelta",7,5430.0,13.23335047951539
Zona Norte (GBA),"Los Castores, Nordelta",8,6437.5,13.732234026922885
Zona Norte (GBA),"Los Castores, Nordelta",9,6600.0,13.147584333905089
Zona Norte (GBA),"Los Castores, Nordelta",10,9000.0,12.857142857142858
Zona Norte (GBA),"Los Castores, Nordelta",12,4700.0,12.5
Zona Norte (GBA),"Los Jazmines, Zelaya",3,650.0,4.924242424242424
Zona Norte (GBA),"Los Jazmines, Zelaya",4,1600.0,8.792569659442725
Zona Norte (GBA),"Los Jazmines, Zelaya",5,2050.0,6.645021645021645
Zona Norte (GBA),"Los Jazmines, Zelaya",6,2300.0,8.518518518518519
Zona Norte (GBA),"Los Lagartos Country Club, La Lonja",4,2400.0,10.60972850678733
Zona Norte (GBA),"Los Lagartos Country Club, La Lonja",5,1460.0,5.836554698256826
Zona Norte (GBA),"Los Lagartos Country Club, La Lonja",6,1450.0,5.191071428571429
Zona Norte (GBA),"Los Lagartos Country Club, La Lonja",7,1500.0,8.522727272727273
Zona Norte (GBA),"Los Lagos, Nordelta",5,4000.0,13.459415680677289
Zona Norte (GBA),"Los Lagos, Nordelta",6,4550.0,13.387150744964424
Zona Norte (GBA),"Los Lagos, Nordelta",7,3740.0,13.621428571428572
Zona Norte (GBA),"Los Lagos, Nordelta",8,4500.0,14.303123756466377
Zona Norte (GBA),"Los Lagos, Nordelta",9,4333.333333333333,13.650793650793652
Zona Norte (GBA),"Los Polvorines, Malvinas Argentinas",1,250.0,7.142857142857143
Zona Norte (GBA),"Los Polvorines, Malvinas Argentinas",2,300.0,6.666666666666667
Zona Norte (GBA),"Los Polvorines, Malvinas Argentinas",3,786.6666666666666,9.762333762333762
Zona Norte (GBA),"Los Polvorines, Malvinas Argentinas",4,700.0,4.666666666666667
Zona Norte (GBA),"Los Polvorines, Malvinas Argentinas",5,950.0,6.333333333333333
Zona Norte (GBA),"Los Polvorines, Malvinas Argentinas",8,3000.0,6.896551724137931
Zona Norte (GBA),"Los Robles, La Cañada de Pilar",3,1155.0,8.107407407407408
Zona Norte (GBA),"Los Robles, La Cañada de Pilar",4,1266.6666666666667,9.04110382371252
Zona Norte (GBA),"Los Robles, La Cañada de Pilar",5,1400.0,9.17262969588551
Zona Norte (GBA),"Los Sauces, Nordelta",3,1800.0,10.0
Zona Norte (GBA),"Los Sauces, Nordelta",4,2200.0,9.906898656898656
Zona Norte (GBA),"Los Sauces, Nordelta",5,2300.0,8.58611684186397
Zona Norte (GBA),"Los Sauces, Nordelta",6,2340.0,8.337001912344379
Zona Norte (GBA),"Los Sauces, Nordelta",7,3833.0,12.949324324324325
Zona Norte (GBA),"Los Sauces, Nordelta",9,2300.0,8.846153846153847
Zona Oeste (GBA),"Luján, Luján",1,150.0,8.125
Zona Oeste (GBA),"Luján, Luján",2,246.66666666666666,6.1759259259259265
Zona Oeste (GBA),"Luján, Luján",4,752.0,5.397273008463853
Zona Oeste (GBA),"Luján, Luján",5,800.0,4.371584699453552
Zona Oeste (GBA),"Luján, Luján",7,600.0,4.081632653061225
Zona Norte (GBA),"Manuel Alberti, Pilar",2,850.0,13.75
Zona Norte (GBA),"Manuel Alberti, Pilar",3,1575.0,14.68106181866686
Zona Norte (GBA),"Manuel Alberti, Pilar",4,2400.0,14.065268973332861
Zona Norte (GBA),"Manuel Alberti, Pilar",5,4500.0,22.5
Zona Sur (GBA),"Manuel B Gonnet, La Plata",1,255.0,8.5
Zona Sur (GBA),"Manuel B Gonnet, La Plata",2,265.5,6.6375
Zona Sur (GBA),"Manuel B Gonnet, La Plata",3,693.3333333333334,7.849832615973219
Zona Sur (GBA),"Manuel B Gonnet, La Plata",4,861.6666666666666,7.7247165532879825
Zona Sur (GBA),"Manuel B Gonnet, La Plata",5,1200.0,6.154225654225654
Zona Norte (GBA),"Mapuche, Pilar",3,920.0,10.222222222222221
Zona Norte (GBA),"Mapuche, Pilar",4,1320.0,6.327540290475798
Zona Norte (GBA),"Mapuche, Pilar",5,1575.0,8.355293229400482
Zona Norte (GBA),"Mapuche, Pilar",8,1800.0,4.522613065326633
Zona Norte (GBA),"Marinas Golf, Rincón de Milberg",3,912.5,8.694805194805195
Zona Norte (GBA),"Marinas Golf, Rincón de Milberg",4,1116.6666666666667,8.119747899159664
Zona Norte (GBA),"Marinas Golf, Rincón de Milberg",5,2000.0,11.11111111111111
Zona Norte (GBA),"Marinas, El Cazador",4,2000.0,10.0
Zona Norte (GBA),"Marinas, El Cazador",5,2500.0,10.456140350877194
Zona Norte (GBA),"Marinas, El Cazador",6,8666.666666666666,12.24105461393597
Zona Norte (GBA),"Martindale, Derqui",4,1350.0,6.41989198919892
Zona Norte (GBA),"Martindale, Derqui",5,2600.0,10.793650793650794
Zona Norte (GBA),"Martindale, Derqui",6,2566.6666666666665,7.7816627816627815
Zona Norte (GBA),"Martindale, Derqui",7,3150.0,8.432971014492754
Zona Norte (GBA),"Martindale, Derqui",9,3500.0,10.0
Zona Oeste (GBA),"Martín Coronado, Tres de Febrero",1,206.66666666666666,7.124247400109469
Zona Oeste (GBA),"Martín Coronado, Tres de Febrero",2,343.75,9.078125
Zona Oeste (GBA),"Martín Coronado, Tres de Febrero",3,425.0,7.06043956043956
Zona Oeste (GBA),"Martín Coronado, Tres de Febrero",9,1300.0,3.27455919395466
Zona Norte (GBA),"Martínez, San Isidro",1,260.0,14.666666666666666
Zona Norte (GBA),"Martínez, San Isidro",2,625.625,11.18168597598753
Zona Norte (GBA),"Martínez, San Isidro",3,831.1111111111111,10.919887286297865
Zona Norte (GBA),"Martínez, San Isidro",4,1056.5,9.828707288735588
Zona Norte (GBA),"Martínez, San Isidro",5,2970.75,7.996858513824212
Zona Norte (GBA),"Martínez, San Isidro",6,4013.6363636363635,9.051181094295144
Zona Norte (GBA),"Martínez, San Isidro",7,3300.0,7.99891774891775
Zona Norte (GBA),"Martínez, San Isidro",8,3900.0,6.861403233559187
Zona Norte (GBA),"Martínez, San Isidro",10,7000.0,5.833333333333333
Zona Norte (GBA),"Martínez, San Isidro",12,9800.0,11.625148279952551
Zona Norte (GBA),"Martínez, San Isidro",13,7000.0,5.833333333333333
Zona Norte (GBA),"Mayling, Pilar",3,900.0,10.0
Zona Norte (GBA),"Mayling, Pilar",4,1650.0,9.166666666666668
Zona Norte (GBA),"Mayling, Pilar",6,1666.6666666666667,8.962962962962964
Zona Norte (GBA),"Mayling, Pilar",8,8000.0,8.16326530612245
Zona Norte (GBA),"Mayling, Pilar",10,5500.0,6.29312458635767
Zona Norte (GBA),"Mayling, Pilar",12,4000.0,6.666666666666667
Zona Oeste (GBA),"Merlo, GBA Oeste",1,188.0,2.6857142857142855
Zona Oeste (GBA),"Merlo, GBA Oeste",2,236.66666666666666,7.063492063492063
Zona Oeste (GBA),"Merlo, GBA Oeste",3,230.0,3.8333333333333335
Zona Oeste (GBA),"Merlo, GBA Oeste",4,600.0,7.5
Zona Oeste (GBA),"Merlo, Merlo",1,260.0,10.855855855855856
Zona Oeste (GBA),"Merlo, Merlo",2,283.47058823529414,5.967630297065642
Zona Oeste (GBA),"Merlo, Merlo",3,300.0,4.285714285714286
Zona Norte (GBA),"Miradores de la Bahía, Nordelta",2,701.6666666666666,12.98730539519079
Zona Norte (GBA),"Miradores de la Bahía, Nordelta",3,1193.75,12.980342442367759
Zona Norte (GBA),"Miradores de la Bahía, Nordelta",4,1600.0,13.669690098261526
Zona Norte (GBA),"Miradores de la Bahía, Nordelta",22,550.0,11.0
Zona Sur (GBA),"Monte Grande, Esteban Echeverría",1,328.3333333333333,7.49537037037037
Zona Sur (GBA),"Monte Grande, Esteban Echeverría",2,338.75,7.337053571428571
Zona Sur (GBA),"Monte Grande, Esteban Echeverría",3,415.7142857142857,5.479243863443996
Zona Sur (GBA),"Monte Grande, Esteban Echeverría",4,596.6666666666666,7.351515151515152
Zona Sur (GBA),"Monte Grande, Esteban Echeverría",5,1037.5,6.645833333333334
Zona Sur (GBA),"Monte Grande, Esteban Echeverría",10,1200.0,3.1578947368421053
Zona Oeste (GBA),"Moreno, GBA Oeste",1,260.0,6.627927766851421
Zona Oeste (GBA),"Moreno, GBA Oeste",2,423.3333333333333,8.051851851851852
Zona Oeste (GBA),"Moreno, GBA Oeste",3,570.0,8.142857142857142
Zona Oeste (GBA),"Moreno, GBA Oeste",4,866.6666666666666,6.904761904761905
Zona Oeste (GBA),"Moreno, GBA Oeste",5,1500.0,6.3130434782608695
Zona Oeste (GBA),"Moreno, GBA Oeste",7,1500.0,6.521739130434782
Zona Oeste (GBA),"Moreno, GBA Oeste",9,1500.0,6.818181818181818
Zona Oeste (GBA),"Moreno, Moreno",1,286.6666666666667,6.559386973180076
Zona Oeste (GBA),"Moreno, Moreno",2,275.55555555555554,6.629185607831923
Zona Oeste (GBA),"Moreno, Moreno",4,500.0,6.468531468531469
Zona Oeste (GBA),"Moreno, Moreno",5,3.0,0.0026785714285714286
